Australian,Airline,InFlights,OutFlights,Year
Melbourne,China Eastern Airlines,45.0,45.0,2015
Melbourne,China Southern Airlines,62.0,62.0,2015
Melbourne,Emirates,124.0,123.0,2015
Melbourne,Etihad Airways,62.0,62.0,2015
Melbourne,Fiji Airways,28.0,28.0,2015
Melbourne,Garuda Indonesia,44.0,44.0,2015
Melbourne,Indonesia AirAsia Extra,22.0,22.0,2015
Melbourne,Jetstar,253.0,249.0,2015
Melbourne,Malaysia Airlines,63.0,63.0,2015
Melbourne,Philippine Airlines,13.0,13.0,2015
Melbourne,Qantas Airways,262.0,260.0,2015
Melbourne,Qatar Airways,31.0,31.0,2015
Melbourne,Royal Brunei Airlines,29.0,30.0,2015
Melbourne,Sichuan Airlines,14.0,14.0,2015
Melbourne,Singapore Airlines,124.0,124.0,2015
Melbourne,Thai Airways International,62.0,61.0,2015
Melbourne,United Airlines,31.0,31.0,2015
Melbourne,Vietnam Airlines,31.0,31.0,2015
Melbourne,Virgin Australia,113.0,113.0,2015
Norfolk Island,Air New Zealand,4.0,4.0,2015
Perth,Air Mauritius,11.0,10.0,2015
Perth,Air New Zealand,31.0,31.0,2015
Perth,AirAsia X,42.0,42.0,2015
Perth,Cathay Pacific Airways,44.0,44.0,2015
Perth,China Southern Airlines,17.0,18.0,2015
Perth,Emirates,62.0,62.0,2015
Perth,Etihad Airways,31.0,31.0,2015
Perth,Garuda Indonesia,49.0,49.0,2015
Perth,Indonesia AirAsia,106.0,106.0,2015
Perth,Jetstar,89.0,90.0,2015
Perth,Jetstar Asia,54.0,54.0,2015
Perth,Malaysia Airlines,35.0,35.0,2015
Perth,Qantas Airways,22.0,23.0,2015
Perth,Qatar Airways,31.0,31.0,2015
Perth,Scoot,31.0,31.0,2015
Perth,Singapore Airlines,124.0,124.0,2015
Perth,South African Airways,31.0,31.0,2015
Perth,Thai Airways International,31.0,31.0,2015
Perth,Virgin Australia,58.0,57.0,2015
Port Hedland,Virgin Australia,5.0,5.0,2015
Sunshine Coast,Air New Zealand,9.0,9.0,2015
Sydney,Air Caledonie,13.0,14.0,2015
Sydney,Air Canada,31.0,31.0,2015
Sydney,Air China,37.0,37.0,2015
Sydney,Air India,17.0,17.0,2015
Sydney,Air New Zealand,254.0,252.0,2015
Sydney,Air Niugini,9.0,9.0,2015
Sydney,Air Vanuatu,18.0,18.0,2015
Sydney,AirAsia X,31.0,31.0,2015
Sydney,Asiana Airlines,31.0,31.0,2015
Sydney,British Airways,31.0,31.0,2015
Sydney,Cathay Pacific Airways,124.0,124.0,2015
Sydney,Cebu Pacific Air,22.0,22.0,2015
Sydney,China Airlines,40.0,40.0,2015
Sydney,China Eastern Airlines,57.0,57.0,2015
Sydney,China Southern Airlines,62.0,62.0,2015
Sydney,Delta Air Lines,30.0,30.0,2015
Sydney,Emirates,155.0,155.0,2015
Sydney,Etihad Airways,48.0,48.0,2015
Sydney,Fiji Airways,77.0,78.0,2015
Sydney,Garuda Indonesia,36.0,36.0,2015
Sydney,Hawaiian Airlines,31.0,31.0,2015
Sydney,Indonesia AirAsia Extra,11.0,11.0,2015
Sydney,Japan Airlines,31.0,31.0,2015
Sydney,Jetstar,159.0,154.0,2015
Sydney,Korean Air,31.0,31.0,2015
Sydney,LATAM Airlines,30.0,31.0,2015
Sydney,Malaysia Airlines,62.0,62.0,2015
Sydney,Philippine Airlines,24.0,24.0,2015
Sydney,Qantas Airways,656.0,657.0,2015
Sydney,Scoot,24.0,24.0,2015
Sydney,Sichuan Airlines,9.0,9.0,2015
Sydney,Singapore Airlines,139.0,138.0,2015
Sydney,Solomon Airlines,4.0,4.0,2015
Sydney,Thai Airways International,45.0,45.0,2015
Sydney,United Airlines,62.0,62.0,2015
Sydney,Vietnam Airlines,31.0,31.0,2015
Sydney,Virgin Australia,192.0,192.0,2015
Sydney,Virgin Samoa,11.0,11.0,2015
Townsville,Jetstar,13.0,13.0,2015
Adelaide,Air New Zealand,26.0,26.0,2015
Adelaide,Cathay Pacific Airways,18.0,18.0,2015
Adelaide,Emirates,30.0,30.0,2015
Adelaide,Jetstar,19.0,15.0,2015
Adelaide,Malaysia Airlines,17.0,17.0,2015
Adelaide,Singapore Airlines,30.0,30.0,2015
Adelaide,Virgin Australia,13.0,10.0,2015
Brisbane,Air Caledonie,9.0,9.0,2015
Brisbane,Air New Zealand,82.0,82.0,2015
Brisbane,Air Niugini,56.0,56.0,2015
Brisbane,Air Vanuatu,9.0,8.0,2015
Brisbane,Cathay Pacific Airways,47.0,47.0,2015
Brisbane,China Airlines,26.0,26.0,2015
Brisbane,China Southern Airlines,30.0,30.0,2015
Brisbane,Emirates,90.0,90.0,2015
Brisbane,Etihad Airways,30.0,30.0,2015
Brisbane,Eva Air,8.0,8.0,2015
Brisbane,Fiji Airways,20.0,21.0,2015
Brisbane,Hawaiian Airlines,17.0,17.0,2015
Brisbane,Jetstar,18.0,17.0,2015
Brisbane,Korean Air,17.0,17.0,2015
Brisbane,Nauru Airlines,19.0,19.0,2015
Brisbane,Philippine Airlines,13.0,13.0,2015
Brisbane,Qantas Airways,181.0,181.0,2015
Brisbane,Singapore Airlines,90.0,90.0,2015
Brisbane,Solomon Airlines,17.0,17.0,2015
Brisbane,Thai Airways International,30.0,30.0,2015
Brisbane,Virgin Australia,300.0,291.0,2015
Brisbane,Virgin Samoa,4.0,4.0,2015
Cairns,Air New Zealand,1.0,1.0,2015
Cairns,Air Niugini,48.0,47.0,2015
Cairns,Cathay Pacific Airways,17.0,17.0,2015
Cairns,Jetstar,60.0,58.0,2015
Cairns,Qantas Airways,51.0,51.0,2015
Cairns,Silk Air,13.0,13.0,2015
Darwin,Indonesia AirAsia,17.0,17.0,2015
Darwin,Jetstar,13.0,8.0,2015
Darwin,Jetstar Asia,17.0,18.0,2015
Darwin,Malaysia Airlines,13.0,13.0,2015
Darwin,Philippine Airlines,13.0,13.0,2015
Darwin,Silk Air,22.0,22.0,2015
Gold Coast,Air New Zealand,26.0,26.0,2015
Gold Coast,AirAsia X,22.0,21.0,2015
Gold Coast,Jetstar,105.0,108.0,2015
Gold Coast,Scoot,19.0,20.0,2015
Gold Coast,Virgin Australia,30.0,30.0,2015
Melbourne,Air Caledonie,13.0,13.0,2015
Melbourne,Air China,47.0,47.0,2015
Melbourne,Air India,13.0,13.0,2015
Melbourne,Air New Zealand,155.0,154.0,2015
Melbourne,AirAsia X,47.0,47.0,2015
Melbourne,Cathay Pacific Airways,90.0,90.0,2015
Melbourne,China Airlines,26.0,26.0,2015
Melbourne,China Eastern Airlines,48.0,48.0,2015
Melbourne,China Southern Airlines,60.0,60.0,2015
Melbourne,Emirates,120.0,120.0,2015
Melbourne,Etihad Airways,60.0,60.0,2015
Melbourne,Fiji Airways,22.0,23.0,2015
Melbourne,Garuda Indonesia,37.0,37.0,2015
Melbourne,Indonesia AirAsia Extra,19.0,19.0,2015
Melbourne,Jetstar,215.0,209.0,2015
Melbourne,Malaysia Airlines,60.0,60.0,2015
Melbourne,Philippine Airlines,13.0,13.0,2015
Melbourne,Qantas Airways,243.0,242.0,2015
Melbourne,Qatar Airways,30.0,30.0,2015
Melbourne,Royal Brunei Airlines,30.0,30.0,2015
Melbourne,Scoot,22.0,22.0,2015
Melbourne,Sichuan Airlines,13.0,13.0,2015
Melbourne,Singapore Airlines,120.0,120.0,2015
Melbourne,Thai Airways International,60.0,60.0,2015
Melbourne,United Airlines,29.0,29.0,2015
Melbourne,Vietnam Airlines,30.0,30.0,2015
Melbourne,Virgin Australia,98.0,94.0,2015
Norfolk Island,Air New Zealand,5.0,5.0,2015
Perth,Air Mauritius,8.0,9.0,2015
Perth,Air New Zealand,30.0,30.0,2015
Perth,AirAsia X,47.0,47.0,2015
Perth,Cathay Pacific Airways,44.0,44.0,2015
Perth,China Southern Airlines,17.0,17.0,2015
Perth,Emirates,60.0,60.0,2015
Perth,Etihad Airways,30.0,30.0,2015
Perth,Garuda Indonesia,44.0,44.0,2015
Perth,Indonesia AirAsia,95.0,95.0,2015
Perth,Jetstar,53.0,37.0,2015
Perth,Jetstar Asia,56.0,55.0,2015
Perth,Malaysia Airlines,35.0,35.0,2015
Perth,Malindo Air,12.0,12.0,2015
Perth,Qantas Airways,27.0,26.0,2015
Perth,Qatar Airways,30.0,30.0,2015
Perth,Scoot,29.0,29.0,2015
Perth,Singapore Airlines,120.0,120.0,2015
Perth,South African Airways,29.0,29.0,2015
Perth,Thai Airways International,30.0,30.0,2015
Perth,Virgin Australia,39.0,33.0,2015
Port Hedland,Virgin Australia,2.0,2.0,2015
Sydney,Air Caledonie,13.0,12.0,2015
Sydney,Air Canada,30.0,29.0,2015
Sydney,Air China,52.0,52.0,2015
Sydney,Air India,17.0,17.0,2015
Sydney,Air New Zealand,250.0,249.0,2015
Sydney,Air Niugini,9.0,9.0,2015
Sydney,Air Vanuatu,18.0,18.0,2015
Sydney,AirAsia X,30.0,30.0,2015
Sydney,Asiana Airlines,30.0,30.0,2015
Sydney,British Airways,29.0,29.0,2015
Sydney,Cathay Pacific Airways,120.0,120.0,2015
Sydney,Cebu Pacific Air,21.0,21.0,2015
Sydney,China Airlines,60.0,60.0,2015
Sydney,China Eastern Airlines,61.0,61.0,2015
Sydney,China Southern Airlines,60.0,60.0,2015
Sydney,Delta Air Lines,25.0,25.0,2015
Sydney,Emirates,149.0,148.0,2015
Sydney,Etihad Airways,48.0,48.0,2015
Sydney,Fiji Airways,65.0,67.0,2015
Sydney,Garuda Indonesia,41.0,41.0,2015
Sydney,Hawaiian Airlines,30.0,30.0,2015
Sydney,Indonesia AirAsia Extra,19.0,19.0,2015
Sydney,Japan Airlines,30.0,30.0,2015
Sydney,Jetstar,146.0,144.0,2015
Sydney,Korean Air,30.0,30.0,2015
Sydney,LATAM Airlines,30.0,30.0,2015
Sydney,Malaysia Airlines,60.0,60.0,2015
Sydney,Philippine Airlines,29.0,28.0,2015
Sydney,Qantas Airways,653.0,655.0,2015
Sydney,Scoot,25.0,25.0,2015
Sydney,Sichuan Airlines,8.0,8.0,2015
Sydney,Singapore Airlines,132.0,133.0,2015
Sydney,Solomon Airlines,5.0,4.0,2015
Sydney,Thai Airways International,43.0,43.0,2015
Sydney,United Airlines,60.0,59.0,2015
Sydney,Vietnam Airlines,30.0,30.0,2015
Sydney,Virgin Australia,166.0,162.0,2015
Sydney,Virgin Samoa,9.0,8.0,2015
Sydney,Xiamen Airlines,1.0,1.0,2015
Townsville,Jetstar,5.0,6.0,2015
Adelaide,Air New Zealand,29.0,29.0,2015
Adelaide,Cathay Pacific Airways,22.0,22.0,2015
Adelaide,Emirates,31.0,31.0,2015
Adelaide,Jetstar,30.0,30.0,2015
Adelaide,Malaysia Airlines,17.0,17.0,2015
Adelaide,Singapore Airlines,44.0,44.0,2015
Adelaide,Virgin Australia,22.0,21.0,2015
Brisbane,Air Caledonie,16.0,16.0,2015
Brisbane,Air New Zealand,104.0,104.0,2015
Brisbane,Air Niugini,57.0,57.0,2015
Brisbane,Air Vanuatu,11.0,12.0,2015
Brisbane,Cathay Pacific Airways,49.0,49.0,2015
Brisbane,China Airlines,34.0,34.0,2015
Brisbane,China Southern Airlines,31.0,31.0,2015
Brisbane,Emirates,92.0,93.0,2015
Brisbane,Etihad Airways,31.0,31.0,2015
Brisbane,Eva Air,13.0,13.0,2015
Brisbane,Fiji Airways,29.0,30.0,2015
Brisbane,Hawaiian Airlines,18.0,18.0,2015
Brisbane,Jetstar,30.0,31.0,2015
Brisbane,Korean Air,29.0,29.0,2015
Brisbane,Nauru Airlines,17.0,17.0,2015
Brisbane,Philippine Airlines,14.0,14.0,2015
Brisbane,Qantas Airways,218.0,217.0,2015
Brisbane,Singapore Airlines,111.0,111.0,2015
Brisbane,Solomon Airlines,17.0,16.0,2015
Brisbane,Thai Airways International,31.0,31.0,2015
Brisbane,Virgin Australia,354.0,355.0,2015
Brisbane,Virgin Samoa,7.0,7.0,2015
Cairns,Air Niugini,45.0,46.0,2015
Cairns,Cathay Pacific Airways,18.0,18.0,2015
Cairns,Jetstar,65.0,66.0,2015
Cairns,Philippine Airlines,34.0,34.0,2015
Cairns,Qantas Airways,52.0,52.0,2015
Cairns,Silk Air,13.0,13.0,2015
Darwin,Indonesia AirAsia,16.0,16.0,2015
Darwin,Jetstar,17.0,18.0,2015
Darwin,Jetstar Asia,26.0,26.0,2015
Darwin,Malaysia Airlines,13.0,13.0,2015
Darwin,Philippine Airlines,14.0,14.0,2015
Darwin,Silk Air,25.0,25.0,2015
Gold Coast,Air New Zealand,38.0,38.0,2015
Gold Coast,AirAsia X,31.0,31.0,2015
Gold Coast,Jetstar,123.0,123.0,2015
Gold Coast,Scoot,25.0,24.0,2015
Gold Coast,Virgin Australia,31.0,31.0,2015
Melbourne,Air Caledonie,13.0,13.0,2015
Melbourne,Air China,49.0,49.0,2015
Melbourne,Air India,13.0,13.0,2015
Melbourne,Air New Zealand,196.0,196.0,2015
Melbourne,AirAsia X,61.0,61.0,2015
Melbourne,Cathay Pacific Airways,93.0,93.0,2015
Melbourne,China Airlines,26.0,26.0,2015
Melbourne,China Eastern Airlines,62.0,62.0,2015
Melbourne,China Southern Airlines,80.0,80.0,2015
Melbourne,Emirates,124.0,124.0,2015
Melbourne,Etihad Airways,62.0,62.0,2015
Melbourne,Fiji Airways,31.0,32.0,2015
Melbourne,Garuda Indonesia,47.0,47.0,2015
Melbourne,Indonesia AirAsia Extra,21.0,21.0,2015
Melbourne,Jetstar,280.0,284.0,2015
Melbourne,Malaysia Airlines,65.0,65.0,2015
Melbourne,Philippine Airlines,13.0,13.0,2015
Melbourne,Qantas Airways,263.0,263.0,2015
Melbourne,Qatar Airways,31.0,31.0,2015
Melbourne,Royal Brunei Airlines,31.0,31.0,2015
Melbourne,Scoot,27.0,27.0,2015
Melbourne,Sichuan Airlines,13.0,13.0,2015
Melbourne,Singapore Airlines,130.0,130.0,2015
Melbourne,Thai Airways International,62.0,62.0,2015
Melbourne,United Airlines,31.0,31.0,2015
Melbourne,Vietnam Airlines,31.0,31.0,2015
Melbourne,Virgin Australia,120.0,120.0,2015
Norfolk Island,Air New Zealand,4.0,4.0,2015
Perth,Air Mauritius,14.0,13.0,2015
Perth,Air New Zealand,47.0,46.0,2015
Perth,AirAsia X,62.0,62.0,2015
Perth,Cathay Pacific Airways,43.0,43.0,2015
Perth,China Southern Airlines,18.0,18.0,2015
Perth,Emirates,63.0,63.0,2015
Perth,Etihad Airways,30.0,30.0,2015
Perth,Garuda Indonesia,49.0,49.0,2015
Perth,Indonesia AirAsia,106.0,106.0,2015
Perth,Jetstar,94.0,95.0,2015
Perth,Jetstar Asia,57.0,57.0,2015
Perth,Malaysia Airlines,35.0,35.0,2015
Perth,Malindo Air,44.0,43.0,2015
Perth,Qantas Airways,38.0,39.0,2015
Perth,Qatar Airways,31.0,31.0,2015
Perth,Scoot,31.0,31.0,2015
Perth,Singapore Airlines,124.0,124.0,2015
Perth,South African Airways,31.0,31.0,2015
Perth,Thai Airways International,31.0,31.0,2015
Perth,Virgin Australia,55.0,55.0,2015
Port Hedland,Virgin Australia,4.0,4.0,2015
Sunshine Coast,Air New Zealand,7.0,7.0,2015
Sydney,Air Caledonie,16.0,17.0,2015
Sydney,Air Canada,31.0,31.0,2015
Sydney,Air China,61.0,61.0,2015
Sydney,Air India,18.0,18.0,2015
Sydney,Air New Zealand,275.0,274.0,2015
Sydney,Air Niugini,8.0,8.0,2015
Sydney,Air Vanuatu,21.0,21.0,2015
Sydney,AirAsia X,62.0,62.0,2015
Sydney,All Nippon Airways,21.0,20.0,2015
Sydney,American Airlines,13.0,13.0,2015
Sydney,Asiana Airlines,31.0,31.0,2015
Sydney,British Airways,31.0,31.0,2015
Sydney,Cathay Pacific Airways,124.0,124.0,2015
Sydney,Cebu Pacific Air,23.0,23.0,2015
Sydney,China Airlines,62.0,62.0,2015
Sydney,China Eastern Airlines,76.0,76.0,2015
Sydney,China Southern Airlines,83.0,83.0,2015
Sydney,Delta Air Lines,31.0,31.0,2015
Sydney,Emirates,155.0,155.0,2015
Sydney,Etihad Airways,48.0,48.0,2015
Sydney,Fiji Airways,83.0,84.0,2015
Sydney,Garuda Indonesia,48.0,48.0,2015
Sydney,Hainan Airlines,3.0,3.0,2015
Sydney,Hawaiian Airlines,31.0,31.0,2015
Sydney,Indonesia AirAsia Extra,22.0,22.0,2015
Sydney,Japan Airlines,31.0,31.0,2015
Sydney,Jetstar,185.0,183.0,2015
Sydney,Korean Air,31.0,31.0,2015
Sydney,LATAM Airlines,31.0,31.0,2015
Sydney,Malaysia Airlines,65.0,65.0,2015
Sydney,Philippine Airlines,31.0,31.0,2015
Sydney,Qantas Airways,748.0,750.0,2015
Sydney,Scoot,31.0,31.0,2015
Sydney,Sichuan Airlines,9.0,9.0,2015
Sydney,Singapore Airlines,155.0,154.0,2015
Sydney,Solomon Airlines,4.0,5.0,2015
Sydney,Thai Airways International,44.0,44.0,2015
Sydney,United Airlines,60.0,61.0,2015
Sydney,Vietnam Airlines,31.0,31.0,2015
Sydney,Virgin Australia,208.0,209.0,2015
Sydney,Virgin Samoa,12.0,12.0,2015
Sydney,Xiamen Airlines,22.0,21.0,2015
Townsville,Jetstar,14.0,13.0,2015
Adelaide,Air New Zealand,31.0,31.0,2016
Adelaide,Cathay Pacific Airways,22.0,22.0,2016
Adelaide,Emirates,31.0,31.0,2016
Adelaide,Jetstar,31.0,31.0,2016
Adelaide,Malaysia Airlines,18.0,19.0,2016
Adelaide,Singapore Airlines,44.0,44.0,2016
Adelaide,Virgin Australia,22.0,23.0,2016
Brisbane,Air Caledonie,18.0,18.0,2016
Brisbane,Air New Zealand,107.0,106.0,2016
Brisbane,Air Niugini,56.0,56.0,2016
Brisbane,Air Vanuatu,13.0,12.0,2016
Brisbane,Cathay Pacific Airways,49.0,49.0,2016
Brisbane,China Airlines,38.0,38.0,2016
Brisbane,China Eastern Airlines,7.0,7.0,2016
Brisbane,China Southern Airlines,31.0,31.0,2016
Brisbane,Emirates,93.0,93.0,2016
Brisbane,Etihad Airways,31.0,31.0,2016
Brisbane,Eva Air,13.0,13.0,2016
Brisbane,Fiji Airways,31.0,32.0,2016
Brisbane,Hawaiian Airlines,17.0,17.0,2016
Brisbane,Jetstar,35.0,34.0,2016
Brisbane,Korean Air,30.0,30.0,2016
Brisbane,Nauru Airlines,17.0,18.0,2016
Brisbane,Philippine Airlines,13.0,13.0,2016
Brisbane,Qantas Airways,226.0,225.0,2016
Brisbane,Singapore Airlines,108.0,108.0,2016
Brisbane,Solomon Airlines,18.0,18.0,2016
Brisbane,Thai Airways International,31.0,31.0,2016
Brisbane,Virgin Australia,363.0,363.0,2016
Brisbane,Virgin Samoa,7.0,7.0,2016
Cairns,Air Niugini,48.0,47.0,2016
Cairns,Cathay Pacific Airways,18.0,18.0,2016
Cairns,China Eastern Airlines,16.0,16.0,2016
Cairns,Hong Kong Airlines,11.0,11.0,2016
Cairns,Jetstar,67.0,68.0,2016
Cairns,Philippine Airlines,34.0,34.0,2016
Cairns,Qantas Airways,49.0,50.0,2016
Cairns,Silk Air,13.0,13.0,2016
Darwin,Indonesia AirAsia,18.0,18.0,2016
Darwin,Jetstar,18.0,18.0,2016
Darwin,Jetstar Asia,30.0,31.0,2016
Darwin,Malaysia Airlines,14.0,13.0,2016
Darwin,Philippine Airlines,13.0,13.0,2016
Darwin,Silk Air,25.0,25.0,2016
Gold Coast,Air New Zealand,35.0,35.0,2016
Gold Coast,AirAsia X,31.0,32.0,2016
Gold Coast,Hong Kong Airlines,11.0,11.0,2016
Gold Coast,Jetstar,126.0,125.0,2016
Gold Coast,Scoot,24.0,24.0,2016
Gold Coast,Virgin Australia,31.0,31.0,2016
Melbourne,Air Caledonie,14.0,13.0,2016
Melbourne,Air China,48.0,48.0,2016
Melbourne,Air India,13.0,13.0,2016
Melbourne,Air New Zealand,208.0,206.0,2016
Melbourne,AirAsia X,62.0,62.0,2016
Melbourne,Cathay Pacific Airways,93.0,93.0,2016
Melbourne,China Airlines,26.0,26.0,2016
Melbourne,China Eastern Airlines,62.0,62.0,2016
Melbourne,China Southern Airlines,93.0,93.0,2016
Melbourne,Emirates,124.0,124.0,2016
Melbourne,Etihad Airways,62.0,62.0,2016
Melbourne,Fiji Airways,31.0,31.0,2016
Melbourne,Garuda Indonesia,48.0,48.0,2016
Melbourne,Indonesia AirAsia Extra,23.0,23.0,2016
Melbourne,Jetstar,304.0,301.0,2016
Melbourne,Malaysia Airlines,62.0,62.0,2016
Melbourne,Philippine Airlines,14.0,14.0,2016
Melbourne,Qantas Airways,261.0,261.0,2016
Melbourne,Qatar Airways,31.0,31.0,2016
Melbourne,Royal Brunei Airlines,31.0,31.0,2016
Melbourne,Scoot,25.0,25.0,2016
Melbourne,Sichuan Airlines,13.0,13.0,2016
Melbourne,Singapore Airlines,132.0,132.0,2016
Melbourne,Thai Airways International,62.0,62.0,2016
Melbourne,United Airlines,31.0,30.0,2016
Melbourne,Vietnam Airlines,31.0,31.0,2016
Melbourne,Virgin Australia,119.0,119.0,2016
Norfolk Island,Air New Zealand,5.0,5.0,2016
Perth,Air Mauritius,13.0,14.0,2016
Perth,Air New Zealand,54.0,55.0,2016
Perth,AirAsia X,62.0,62.0,2016
Perth,Cathay Pacific Airways,45.0,45.0,2016
Perth,China Southern Airlines,18.0,18.0,2016
Perth,Emirates,63.0,63.0,2016
Perth,Etihad Airways,31.0,31.0,2016
Perth,Garuda Indonesia,49.0,49.0,2016
Perth,Indonesia AirAsia,107.0,107.0,2016
Perth,Jetstar,116.0,115.0,2016
Perth,Jetstar Asia,58.0,58.0,2016
Perth,Malaysia Airlines,36.0,36.0,2016
Perth,Malindo Air,49.0,49.0,2016
Perth,Qantas Airways,41.0,42.0,2016
Perth,Qatar Airways,31.0,31.0,2016
Perth,Scoot,31.0,31.0,2016
Perth,Singapore Airlines,124.0,124.0,2016
Perth,South African Airways,31.0,31.0,2016
Perth,Thai Airways International,31.0,31.0,2016
Perth,Virgin Australia,57.0,58.0,2016
Port Hedland,Virgin Australia,5.0,5.0,2016
Sunshine Coast,Air New Zealand,11.0,10.0,2016
Sydney,Air Caledonie,16.0,16.0,2016
Sydney,Air Canada,31.0,31.0,2016
Sydney,Air China,62.0,62.0,2016
Sydney,Air India,18.0,18.0,2016
Sydney,Air New Zealand,280.0,278.0,2016
Sydney,Air Niugini,10.0,9.0,2016
Sydney,Air Vanuatu,25.0,26.0,2016
Sydney,AirAsia X,62.0,62.0,2016
Sydney,All Nippon Airways,31.0,31.0,2016
Sydney,American Airlines,31.0,31.0,2016
Sydney,Asiana Airlines,31.0,31.0,2016
Sydney,British Airways,31.0,31.0,2016
Sydney,Cathay Pacific Airways,124.0,124.0,2016
Sydney,Cebu Pacific Air,22.0,22.0,2016
Sydney,China Airlines,62.0,62.0,2016
Sydney,China Eastern Airlines,75.0,74.0,2016
Sydney,China Southern Airlines,95.0,95.0,2016
Sydney,Delta Air Lines,31.0,31.0,2016
Sydney,Emirates,155.0,155.0,2016
Sydney,Etihad Airways,49.0,49.0,2016
Sydney,Fiji Airways,86.0,86.0,2016
Sydney,Garuda Indonesia,50.0,50.0,2016
Sydney,Hainan Airlines,9.0,8.0,2016
Sydney,Hawaiian Airlines,31.0,31.0,2016
Sydney,Indonesia AirAsia Extra,23.0,23.0,2016
Sydney,Japan Airlines,31.0,31.0,2016
Sydney,Jetstar,191.0,190.0,2016
Sydney,Korean Air,31.0,31.0,2016
Sydney,LATAM Airlines,30.0,30.0,2016
Sydney,Malaysia Airlines,62.0,62.0,2016
Sydney,Philippine Airlines,32.0,31.0,2016
Sydney,Qantas Airways,780.0,780.0,2016
Sydney,Scoot,31.0,31.0,2016
Sydney,Sichuan Airlines,9.0,9.0,2016
Sydney,Singapore Airlines,146.0,147.0,2016
Sydney,Solomon Airlines,4.0,4.0,2016
Sydney,Thai Airways International,45.0,45.0,2016
Sydney,United Airlines,62.0,61.0,2016
Sydney,Vietnam Airlines,31.0,31.0,2016
Sydney,Virgin Australia,203.0,202.0,2016
Sydney,Virgin Samoa,14.0,14.0,2016
Sydney,Xiamen Airlines,22.0,22.0,2016
Townsville,Jetstar,13.0,13.0,2016
Adelaide,Air New Zealand,25.0,25.0,2016
Adelaide,Cathay Pacific Airways,21.0,21.0,2016
Adelaide,Emirates,29.0,29.0,2016
Adelaide,Jetstar,21.0,21.0,2016
Adelaide,Malaysia Airlines,17.0,16.0,2016
Adelaide,Singapore Airlines,29.0,29.0,2016
Adelaide,Virgin Australia,20.0,21.0,2016
Brisbane,Air Caledonie,12.0,12.0,2016
Brisbane,Air New Zealand,95.0,96.0,2016
Brisbane,Air Niugini,54.0,54.0,2016
Brisbane,Air Vanuatu,9.0,8.0,2016
Brisbane,Cathay Pacific Airways,45.0,45.0,2016
Brisbane,China Airlines,32.0,32.0,2016
Brisbane,China Eastern Airlines,12.0,12.0,2016
Brisbane,China Southern Airlines,29.0,29.0,2016
Brisbane,Emirates,87.0,87.0,2016
Brisbane,Etihad Airways,29.0,29.0,2016
Brisbane,Eva Air,8.0,8.0,2016
Brisbane,Fiji Airways,18.0,19.0,2016
Brisbane,Hawaiian Airlines,12.0,12.0,2016
Brisbane,Jetstar,26.0,27.0,2016
Brisbane,Korean Air,24.0,24.0,2016
Brisbane,Nauru Airlines,17.0,17.0,2016
Brisbane,Philippine Airlines,12.0,12.0,2016
Brisbane,Qantas Airways,198.0,197.0,2016
Brisbane,Singapore Airlines,93.0,93.0,2016
Brisbane,Solomon Airlines,17.0,17.0,2016
Brisbane,Thai Airways International,29.0,29.0,2016
Brisbane,Virgin Australia,285.0,286.0,2016
Brisbane,Virgin Samoa,4.0,4.0,2016
Cairns,Air Niugini,46.0,46.0,2016
Cairns,Cathay Pacific Airways,18.0,18.0,2016
Cairns,China Eastern Airlines,25.0,25.0,2016
Cairns,Hong Kong Airlines,11.0,11.0,2016
Cairns,Jetstar,63.0,62.0,2016
Cairns,Philippine Airlines,34.0,34.0,2016
Cairns,Qantas Airways,48.0,48.0,2016
Cairns,Silk Air,13.0,13.0,2016
Darwin,Indonesia AirAsia,17.0,17.0,2016
Darwin,Jetstar,17.0,17.0,2016
Darwin,Jetstar Asia,16.0,16.0,2016
Darwin,Malaysia Airlines,12.0,13.0,2016
Darwin,Philippine Airlines,12.0,12.0,2016
Darwin,Silk Air,19.0,19.0,2016
Gold Coast,Air New Zealand,24.0,24.0,2016
Gold Coast,AirAsia X,29.0,28.0,2016
Gold Coast,Hong Kong Airlines,11.0,11.0,2016
Gold Coast,Jetstar,102.0,102.0,2016
Gold Coast,Scoot,19.0,20.0,2016
Gold Coast,Virgin Australia,29.0,29.0,2016
Melbourne,Air Caledonie,12.0,13.0,2016
Melbourne,Air China,46.0,46.0,2016
Melbourne,Air India,13.0,13.0,2016
Melbourne,Air New Zealand,177.0,175.0,2016
Melbourne,AirAsia X,50.0,49.0,2016
Melbourne,Cathay Pacific Airways,87.0,87.0,2016
Melbourne,China Airlines,26.0,26.0,2016
Melbourne,China Eastern Airlines,58.0,58.0,2016
Melbourne,China Southern Airlines,74.0,74.0,2016
Melbourne,Emirates,116.0,115.0,2016
Melbourne,Etihad Airways,58.0,58.0,2016
Melbourne,Fiji Airways,19.0,20.0,2016
Melbourne,Garuda Indonesia,37.0,37.0,2016
Melbourne,Indonesia AirAsia Extra,21.0,21.0,2016
Melbourne,Jetstar,236.0,235.0,2016
Melbourne,Malaysia Airlines,58.0,58.0,2016
Melbourne,Philippine Airlines,12.0,12.0,2016
Melbourne,Qantas Airways,234.0,232.0,2016
Melbourne,Qatar Airways,29.0,29.0,2016
Melbourne,Royal Brunei Airlines,29.0,29.0,2016
Melbourne,Scoot,20.0,20.0,2016
