Australian,Airline,InFlights,OutFlights,Year
Sydney,All Nippon Airways,48,48,2023
Sydney,Malindo Air,29,29,2023
Sydney,Asiana Airlines,31,31,2023
Sydney,Philippine Airlines,31,31,2023
Sydney,Air Niugini,9,9,2023
Sydney,Qantas Airways,798,777,2023
Sydney,Bamboo Airways,9,9,2023
Sydney,Qatar Airways,31,31,2023
Sydney,Air Caledonie,18,18,2023
Sydney,Singapore Airlines,124,124,2023
Sydney,Scoot Tigerair,43,43,2023
Sydney,Air New Zealand,201,199,2023
Sydney,Thai Airways International,31,31,2023
Sydney,T'way Air,17,17,2023
Sydney,United Airlines,87,88,2023
Sydney,SriLankan Airlines,13,13,2023
Sydney,Vietnam Airlines,34,34,2023
Sydney,Thai AirAsia X,15,15,2023
Adelaide,Virgin Australia,30,30,2023
Adelaide,Fiji Airways,8,8,2023
Adelaide,Jetstar,58,59,2023
Adelaide,Malaysia Airlines,21,22,2023
Adelaide,Qantas Airways,,1,2023
Adelaide,Qatar Airways,90,90,2023
Adelaide,Singapore Airlines,30,30,2023
Adelaide,Air New Zealand,17,17,2023
Brisbane,Air Canada,25,26,2023
Brisbane,Eva Air,17,17,2023
Brisbane,China Airlines,44,44,2023
Brisbane,Cathay Pacific Airways,17,17,2023
Brisbane,Virgin Australia,115,117,2023
Brisbane,Emirates,30,30,2023
Brisbane,Fiji Airways,36,36,2023
Brisbane,Solomon Airlines,17,17,2023
Brisbane,Jetstar,47,47,2023
Brisbane,Korean Air,5,5,2023
Brisbane,Air Vanuatu,14,15,2023
Brisbane,Malindo Air,30,30,2023
Brisbane,Nauru Airlines,13,13,2023
Brisbane,Philippine Airlines,22,22,2023
Brisbane,Air Niugini,34,34,2023
Brisbane,Qantas Airways,199,208,2023
Brisbane,Qatar Airways,30,30,2023
Brisbane,Air Caledonie,13,13,2023
Brisbane,Singapore Airlines,90,90,2023
Brisbane,Air New Zealand,148,147,2023
Brisbane,United Airlines,13,13,2023
Canberra,Fiji Airways,1,1,2023
Cairns,Jetstar,63,63,2023
Cairns,Air Niugini,28,28,2023
Cairns,Singapore Airlines,13,13,2023
Cairns,Air New Zealand,9,9,2023
Darwin,Jetstar,21,22,2023
Darwin,Qantas Airways,30,30,2023
Darwin,Singapore Airlines,13,13,2023
Hobart,Air New Zealand,13,13,2023
Melbourne,Sichuan Airlines,8,8,2023
Melbourne,Cebu Pacific Air,13,13,2023
Melbourne,Air India,30,30,2023
Melbourne,Royal Brunei Airlines,16,17,2023
Melbourne,Air China,12,12,2023
Melbourne,China Airlines,21,21,2023
Melbourne,Cathay Pacific Airways,59,58,2023
Melbourne,China Southern Airlines,30,30,2023
Melbourne,AirAsia X,30,30,2023
Melbourne,Virgin Australia,97,97,2023
Melbourne,Emirates,90,90,2023
Melbourne,Etihad Airways,30,30,2023
Melbourne,Fiji Airways,43,43,2023
Melbourne,Garuda Indonesia,22,22,2023
Melbourne,Batik Air Indonesia,9,9,2023
Melbourne,Beijing Capital Airlines,8,8,2023
Melbourne,Japan Airlines,16,16,2023
Melbourne,Jetstar,235,240,2023
Melbourne,Xiamen Airlines,22,22,2023
Melbourne,Malaysia Airlines,60,59,2023
Melbourne,China Eastern Airlines,30,30,2023
Melbourne,Air Vanuatu,2,2,2023
Melbourne,Malindo Air,38,38,2023
Melbourne,Philippine Airlines,21,21,2023
Melbourne,Qantas Airways,375,384,2023
Melbourne,Bamboo Airways,13,13,2023
Melbourne,Qatar Airways,60,60,2023
Melbourne,Singapore Airlines,120,121,2023
Melbourne,Scoot Tigerair,43,43,2023
Melbourne,Air New Zealand,175,175,2023
Melbourne,Thai Airways International,60,61,2023
Melbourne,United Airlines,41,41,2023
Melbourne,SriLankan Airlines,30,30,2023
Melbourne,VietJet,10,10,2023
Melbourne,Vietnam Airlines,25,25,2023
Melbourne,Thai AirAsia X,13,13,2023
Norfolk Island,Air Chathams,7,7,2023
Gold Coast,AirAsia X,10,10,2023
Gold Coast,Virgin Australia,30,30,2023
Gold Coast,Jetstar,109,109,2023
Gold Coast,Scoot Tigerair,13,13,2023
Gold Coast,Air New Zealand,48,48,2023
Perth,Cathay Pacific Airways,13,13,2023
Perth,AirAsia X,21,21,2023
Perth,Emirates,30,30,2023
Perth,Batik Air Indonesia,30,30,2023
Perth,Jetstar,90,90,2023
Perth,Malaysia Airlines,52,52,2023
Perth,Air Mauritius,9,9,2023
Perth,Malindo Air,65,65,2023
Perth,Philippine Airlines,13,13,2023
Perth,Qantas Airways,60,60,2023
Perth,Qatar Airways,30,30,2023
Perth,Indonesia AirAsia,90,90,2023
Perth,Singapore Airlines,90,90,2023
Perth,Scoot Tigerair,51,51,2023
Perth,Air New Zealand,30,30,2023
Sydney,Cebu Pacific Air,21,21,2023
Sydney,American Airlines,30,30,2023
Sydney,Air Canada,30,28,2023
Sydney,Air India,30,30,2023
Sydney,British Airways,30,30,2023
Sydney,Air China,17,17,2023
Sydney,China Airlines,29,28,2023
Sydney,Cathay Pacific Airways,79,76,2023
Sydney,China Southern Airlines,36,36,2023
Sydney,AirAsia X,60,60,2023
Sydney,Virgin Australia,99,99,2023
Sydney,Delta Air Lines,30,30,2023
Sydney,Emirates,90,90,2023
Sydney,Etihad Airways,30,30,2023
Sydney,Fiji Airways,75,75,2023
Sydney,Garuda Indonesia,26,26,2023
Sydney,Tianjin Airlines,5,5,2023
Sydney,Hawaiian Airlines,29,29,2023
Sydney,Batik Air Indonesia,8,8,2023
Sydney,Beijing Capital Airlines,2,2,2023
Sydney,Japan Airlines,30,30,2023
Sydney,Jetstar,204,203,2023
Sydney,Korean Air,30,30,2023
Sydney,LATAM Airlines,30,30,2023
Sydney,Xiamen Airlines,23,23,2023
Sydney,Malaysia Airlines,60,60,2023
Sydney,China Eastern Airlines,30,30,2023
Sydney,Air Vanuatu,14,14,2023
Sydney,All Nippon Airways,60,60,2023
Sydney,Malindo Air,30,30,2023
Sydney,Asiana Airlines,30,30,2023
Sydney,Philippine Airlines,29,29,2023
Sydney,Air Niugini,8,8,2023
Sydney,Qantas Airways,780,751,2023
Sydney,Bamboo Airways,9,9,2023
Sydney,Qatar Airways,30,30,2023
Sydney,Air Caledonie,17,17,2023
Sydney,Singapore Airlines,120,120,2023
Sydney,Scoot Tigerair,43,43,2023
Sydney,Air New Zealand,213,212,2023
Sydney,Thai Airways International,30,30,2023
Sydney,T'way Air,12,12,2023
Sydney,United Airlines,59,59,2023
Sydney,SriLankan Airlines,13,13,2023
Sydney,VietJet,9,8,2023
Sydney,Vietnam Airlines,35,35,2023
Sydney,Thai AirAsia X,16,16,2023
Adelaide,Virgin Australia,14,13,2023
Adelaide,Fiji Airways,9,9,2023
Adelaide,Jetstar,31,31,2023
Adelaide,Malaysia Airlines,22,21,2023
Adelaide,Qatar Airways,93,93,2023
Adelaide,Singapore Airlines,31,31,2023
Adelaide,Air New Zealand,18,18,2023
Brisbane,Air Canada,26,25,2023
Brisbane,Eva Air,15,15,2023
Brisbane,China Airlines,42,42,2023
Brisbane,Cathay Pacific Airways,18,18,2023
Brisbane,Virgin Australia,98,98,2023
Brisbane,Emirates,31,31,2023
Brisbane,Fiji Airways,32,32,2023
Brisbane,Solomon Airlines,19,19,2023
Brisbane,Jetstar,49,49,2023
Brisbane,Korean Air,22,22,2023
Brisbane,Air Vanuatu,12,13,2023
Brisbane,Malindo Air,17,17,2023
Brisbane,Nauru Airlines,13,13,2023
Brisbane,Philippine Airlines,21,21,2023
Brisbane,Air Niugini,35,35,2023
Brisbane,Qantas Airways,202,211,2023
Brisbane,Qatar Airways,31,31,2023
Brisbane,Air Caledonie,13,13,2023
Brisbane,Singapore Airlines,93,93,2023
Brisbane,Air New Zealand,148,148,2023
Brisbane,United Airlines,13,13,2023
Cairns,Jetstar,62,62,2023
Cairns,Air Niugini,32,32,2023
Cairns,Singapore Airlines,13,13,2023
Cairns,Air New Zealand,9,9,2023
Darwin,Jetstar,22,22,2023
Darwin,Qantas Airways,31,31,2023
Darwin,Singapore Airlines,13,13,2023
Hobart,Air New Zealand,8,8,2023
Melbourne,Sichuan Airlines,9,9,2023
Melbourne,Cebu Pacific Air,13,13,2023
Melbourne,Air India,31,31,2023
Melbourne,Royal Brunei Airlines,18,17,2023
Melbourne,Air China,10,10,2023
Melbourne,China Airlines,19,19,2023
Melbourne,Cathay Pacific Airways,62,62,2023
Melbourne,China Southern Airlines,31,31,2023
Melbourne,AirAsia X,20,20,2023
Melbourne,Virgin Australia,67,67,2023
Melbourne,Emirates,93,93,2023
Melbourne,Etihad Airways,31,31,2023
Melbourne,Fiji Airways,44,44,2023
Melbourne,Garuda Indonesia,21,21,2023
Melbourne,Beijing Capital Airlines,8,8,2023
Melbourne,Japan Airlines,18,18,2023
Melbourne,Jetstar,211,216,2023
Melbourne,Xiamen Airlines,16,16,2023
Melbourne,Malaysia Airlines,62,62,2023
Melbourne,China Eastern Airlines,31,31,2023
Melbourne,Air Vanuatu,3,3,2023
Melbourne,Malindo Air,31,31,2023
Melbourne,Philippine Airlines,19,19,2023
Melbourne,Qantas Airways,389,390,2023
Melbourne,Bamboo Airways,13,13,2023
Melbourne,Qatar Airways,62,62,2023
Melbourne,Singapore Airlines,124,124,2023
Melbourne,Scoot Tigerair,44,44,2023
Melbourne,Air New Zealand,167,167,2023
Melbourne,Thai Airways International,62,62,2023
Melbourne,United Airlines,43,42,2023
Melbourne,SriLankan Airlines,31,31,2023
Melbourne,VietJet,13,13,2023
Melbourne,Vietnam Airlines,27,27,2023
Melbourne,Thai AirAsia X,3,3,2023
Norfolk Island,Air Chathams,4,4,2023
Gold Coast,AirAsia X,12,12,2023
Gold Coast,Virgin Australia,18,18,2023
Gold Coast,Jetstar,102,102,2023
Gold Coast,Scoot Tigerair,13,13,2023
Gold Coast,Air New Zealand,49,49,2023
Perth,Cathay Pacific Airways,13,13,2023
Perth,AirAsia X,22,22,2023
Perth,Emirates,31,31,2023
Perth,Batik Air Indonesia,31,31,2023
Perth,Jetstar,93,93,2023
Perth,Malaysia Airlines,52,52,2023
Perth,Air Mauritius,9,9,2023
Perth,Malindo Air,53,53,2023
Perth,Philippine Airlines,13,13,2023
Perth,Qantas Airways,62,62,2023
Perth,Qatar Airways,31,31,2023
Perth,Indonesia AirAsia,93,93,2023
Perth,Singapore Airlines,93,93,2023
Perth,Scoot Tigerair,53,53,2023
Perth,Air New Zealand,31,31,2023
Sydney,Cebu Pacific Air,23,23,2023
Sydney,American Airlines,31,31,2023
Sydney,Air Canada,30,31,2023
Sydney,Air India,31,31,2023
Sydney,British Airways,31,31,2023
Sydney,Air China,17,17,2023
Sydney,China Airlines,22,22,2023
Sydney,Cathay Pacific Airways,80,80,2023
Sydney,China Southern Airlines,44,44,2023
Sydney,AirAsia X,50,50,2023
Sydney,Virgin Australia,74,74,2023
Sydney,Delta Air Lines,31,31,2023
Sydney,Emirates,123,123,2023
Sydney,Etihad Airways,31,31,2023
Sydney,Fiji Airways,66,66,2023
Sydney,Garuda Indonesia,22,22,2023
Sydney,Tianjin Airlines,6,6,2023
Sydney,Hawaiian Airlines,21,21,2023
Sydney,Hainan Airlines,4,4,2023
Sydney,Beijing Capital Airlines,8,8,2023
Sydney,Japan Airlines,31,31,2023
Sydney,Jetstar,175,173,2023
Sydney,Korean Air,31,31,2023
Sydney,LATAM Airlines,30,30,2023
Sydney,Xiamen Airlines,19,19,2023
Sydney,Malaysia Airlines,62,62,2023
Sydney,China Eastern Airlines,31,31,2023
Sydney,Air Vanuatu,20,20,2023
Sydney,All Nippon Airways,62,62,2023
Sydney,Malindo Air,31,31,2023
Sydney,Asiana Airlines,31,31,2023
Sydney,Philippine Airlines,26,26,2023
Sydney,Air Niugini,8,9,2023
Sydney,Qantas Airways,773,751,2023
Sydney,Bamboo Airways,9,9,2023
Sydney,Qatar Airways,31,31,2023
Sydney,Air Caledonie,18,17,2023
Sydney,Singapore Airlines,124,124,2023
Sydney,Scoot Tigerair,45,45,2023
Sydney,Air New Zealand,205,205,2023
Sydney,Thai Airways International,31,31,2023
Sydney,T'way Air,14,13,2023
Sydney,United Airlines,60,60,2023
Sydney,SriLankan Airlines,13,13,2023
Sydney,VietJet,13,13,2023
Sydney,Vietnam Airlines,34,34,2023
Sydney,Thai AirAsia X,18,18,2023
Adelaide,Virgin Australia,18,19,2023
Adelaide,Fiji Airways,9,9,2023
Adelaide,Jetstar,32,32,2023
Adelaide,Malaysia Airlines,22,22,2023
Adelaide,Qatar Airways,90,90,2023
Adelaide,Singapore Airlines,30,30,2023
Adelaide,Air New Zealand,17,17,2023
Brisbane,Air Canada,30,30,2023
Brisbane,Eva Air,13,13,2023
Brisbane,China Airlines,44,44,2023
Brisbane,Cathay Pacific Airways,17,17,2023
Brisbane,Virgin Australia,109,109,2023
Brisbane,Emirates,60,59,2023
Brisbane,Fiji Airways,40,39,2023
Brisbane,Solomon Airlines,17,17,2023
Brisbane,Jetstar,47,47,2023
Brisbane,Korean Air,21,21,2023
Brisbane,Air Vanuatu,13,13,2023
Brisbane,Malindo Air,23,23,2023
Brisbane,Nauru Airlines,13,13,2023
Brisbane,Philippine Airlines,19,19,2023
Brisbane,Air Niugini,38,37,2023
Brisbane,Qantas Airways,197,206,2023
Brisbane,Qatar Airways,30,30,2023
Brisbane,Air Caledonie,13,13,2023
Brisbane,Singapore Airlines,90,90,2023
Brisbane,Air New Zealand,147,146,2023
Brisbane,United Airlines,13,13,2023
Brisbane,VietJet,5,5,2023
Cairns,Virgin Australia,3,3,2023
Cairns,Jetstar,64,64,2023
Cairns,Air Niugini,30,30,2023
Cairns,Singapore Airlines,13,13,2023
Cairns,Air New Zealand,10,10,2023
Darwin,Jetstar,22,21,2023
Darwin,Qantas Airways,30,30,2023
Darwin,Singapore Airlines,13,13,2023
Hobart,Air New Zealand,9,9,2023
Sunshine Coast,Air New Zealand,3,3,2023
Melbourne,Sichuan Airlines,13,13,2023
Melbourne,Cebu Pacific Air,13,13,2023
Melbourne,Air India,30,30,2023
Melbourne,Royal Brunei Airlines,19,19,2023
Melbourne,Air China,13,13,2023
Melbourne,China Airlines,20,20,2023
Melbourne,Cathay Pacific Airways,65,64,2023
Melbourne,China Southern Airlines,37,37,2023
Melbourne,AirAsia X,22,22,2023
Melbourne,Virgin Australia,88,88,2023
Melbourne,Emirates,90,90,2023
Melbourne,Etihad Airways,30,30,2023
Melbourne,Fiji Airways,46,45,2023
Melbourne,Garuda Indonesia,22,22,2023
Melbourne,Hainan Airlines,1,1,2023
Melbourne,Batik Air Indonesia,30,30,2023
Melbourne,Beijing Capital Airlines,8,8,2023
Melbourne,Japan Airlines,18,18,2023
Melbourne,Jetstar,214,223,2023
Melbourne,Xiamen Airlines,30,30,2023
Melbourne,Malaysia Airlines,59,60,2023
Melbourne,China Eastern Airlines,30,30,2023
Melbourne,Air Vanuatu,5,5,2023
Melbourne,Malindo Air,31,31,2023
Melbourne,Philippine Airlines,19,19,2023
Melbourne,Qantas Airways,374,386,2023
Melbourne,Bamboo Airways,13,13,2023
Melbourne,Qatar Airways,60,60,2023
Melbourne,Singapore Airlines,120,120,2023
Melbourne,Scoot Tigerair,43,43,2023
Melbourne,Air New Zealand,160,160,2023
Melbourne,Thai Airways International,60,60,2023
Melbourne,United Airlines,37,37,2023
Melbourne,SriLankan Airlines,30,30,2023
Melbourne,VietJet,13,13,2023
Melbourne,Vietnam Airlines,34,34,2023
Norfolk Island,Air Chathams,5,5,2023
Gold Coast,AirAsia X,13,13,2023
Gold Coast,Virgin Australia,22,22,2023
Gold Coast,Jetstar,106,107,2023
Gold Coast,Scoot Tigerair,13,13,2023
Gold Coast,Air New Zealand,48,48,2023
Perth,Cathay Pacific Airways,13,13,2023
Perth,AirAsia X,22,22,2023
Perth,Emirates,30,30,2023
Perth,Batik Air Indonesia,30,30,2023
Perth,Jetstar,90,90,2023
Perth,Malaysia Airlines,52,52,2023
Perth,Air Mauritius,8,8,2023
Perth,Malindo Air,72,73,2023
Perth,Philippine Airlines,13,13,2023
Perth,Qantas Airways,66,66,2023
Perth,Qatar Airways,30,30,2023
Perth,Indonesia AirAsia,106,106,2023
Perth,Singapore Airlines,90,90,2023
Perth,Scoot Tigerair,52,52,2023
Perth,Air New Zealand,30,30,2023
Sydney,Cebu Pacific Air,19,19,2023
Sydney,American Airlines,29,29,2023
Sydney,Air Canada,30,30,2023
Sydney,Air India,30,30,2023
Sydney,British Airways,30,30,2023
Sydney,Air China,17,17,2023
Sydney,China Airlines,22,21,2023
Sydney,Cathay Pacific Airways,78,78,2023
Sydney,China Southern Airlines,62,62,2023
Sydney,AirAsia X,60,60,2023
Sydney,Virgin Australia,85,85,2023
Sydney,Delta Air Lines,29,29,2023
Sydney,Emirates,120,120,2023
Sydney,Etihad Airways,30,30,2023
Sydney,Fiji Airways,70,70,2023
Sydney,Garuda Indonesia,25,25,2023
Sydney,Tianjin Airlines,8,8,2023
Sydney,Hawaiian Airlines,22,22,2023
Sydney,Hainan Airlines,8,8,2023
Sydney,Batik Air Indonesia,30,30,2023
Sydney,Beijing Capital Airlines,9,9,2023
Sydney,Japan Airlines,30,30,2023
Sydney,Jetstar,189,185,2023
Sydney,Korean Air,30,30,2023
Sydney,LATAM Airlines,30,30,2023
Sydney,Xiamen Airlines,30,30,2023
Sydney,Malaysia Airlines,60,60,2023
Sydney,China Eastern Airlines,35,35,2023
Sydney,Air Vanuatu,21,21,2023
Sydney,All Nippon Airways,60,60,2023
Sydney,Malindo Air,30,30,2023
Sydney,Asiana Airlines,30,30,2023
Sydney,Philippine Airlines,30,30,2023
Sydney,Air Niugini,6,6,2023
Sydney,Qantas Airways,801,765,2023
Sydney,Bamboo Airways,8,8,2023
Sydney,Qatar Airways,30,30,2023
Sydney,Air Caledonie,18,18,2023
Sydney,Singapore Airlines,120,120,2023
Sydney,Scoot Tigerair,42,42,2023
Sydney,Air New Zealand,189,188,2023
Sydney,Thai Airways International,30,30,2023
Sydney,T'way Air,13,12,2023
Sydney,United Airlines,58,57,2023
Sydney,SriLankan Airlines,13,13,2023
Sydney,VietJet,13,13,2023
Sydney,Vietnam Airlines,37,37,2023
Sydney,Thai AirAsia X,16,16,2023
Adelaide,Virgin Australia,31,30,2023
Adelaide,Fiji Airways,9,9,2023
Adelaide,Jetstar,61,61,2023
Adelaide,Malaysia Airlines,22,22,2023
Adelaide,Malindo Air,11,10,2023
Adelaide,Qatar Airways,93,93,2023
Adelaide,Singapore Airlines,31,31,2023
Adelaide,Air New Zealand,18,18,2023
Brisbane,Air Canada,31,31,2023
Brisbane,Eva Air,14,14,2023
Brisbane,China Airlines,44,44,2023
Brisbane,Cathay Pacific Airways,18,17,2023
Brisbane,Virgin Australia,134,134,2023
Brisbane,Emirates,62,62,2023
Brisbane,Fiji Airways,35,36,2023
Brisbane,Solomon Airlines,17,18,2023
Brisbane,Jetstar,48,48,2023
Brisbane,Korean Air,23,23,2023
Brisbane,Air Vanuatu,14,13,2023
Brisbane,Malindo Air,22,22,2023
Brisbane,Nauru Airlines,14,13,2023
Brisbane,Philippine Airlines,21,22,2023
Brisbane,Air Niugini,35,35,2023
Brisbane,Qantas Airways,205,217,2023
Brisbane,Qatar Airways,31,31,2023
Brisbane,Air Caledonie,13,13,2023
Brisbane,Singapore Airlines,93,93,2023
Brisbane,Air New Zealand,154,154,2023
Brisbane,United Airlines,13,12,2023
Brisbane,VietJet,9,9,2023
Canberra,Fiji Airways,3,3,2023
Cairns,Virgin Australia,30,30,2023
Cairns,Jetstar,69,69,2023
Cairns,Air Niugini,31,31,2023
Cairns,Qantas Airways,6,,2023
Cairns,Singapore Airlines,23,23,2023
Cairns,Air New Zealand,13,13,2023
Darwin,Jetstar,22,22,2023
Darwin,Qantas Airways,31,31,2023
Darwin,Singapore Airlines,22,22,2023
Hobart,Air New Zealand,9,9,2023
Sunshine Coast,Air New Zealand,13,13,2023
Melbourne,Sichuan Airlines,13,13,2023
Melbourne,Cebu Pacific Air,13,13,2023
Melbourne,Air India,31,30,2023
Melbourne,Royal Brunei Airlines,22,21,2023
Melbourne,Air China,13,13,2023
Melbourne,China Airlines,17,17,2023
Melbourne,Cathay Pacific Airways,70,70,2023
Melbourne,China Southern Airlines,62,62,2023
Melbourne,AirAsia X,31,31,2023
Melbourne,Virgin Australia,111,114,2023
Melbourne,Emirates,93,93,2023
Melbourne,Etihad Airways,31,31,2023
Melbourne,Fiji Airways,48,48,2023
Melbourne,Garuda Indonesia,31,31,2023
Melbourne,Hainan Airlines,9,9,2023
Melbourne,Batik Air Indonesia,31,31,2023
Melbourne,Beijing Capital Airlines,9,9,2023
Melbourne,Japan Airlines,17,17,2023
Melbourne,Jetstar,248,250,2023
Melbourne,Xiamen Airlines,30,30,2023
Melbourne,Malaysia Airlines,62,62,2023
Melbourne,China Eastern Airlines,39,39,2023
Melbourne,Air Vanuatu,4,4,2023
Melbourne,Malindo Air,31,31,2023
Melbourne,Philippine Airlines,22,22,2023
Melbourne,Qantas Airways,392,406,2023
Melbourne,Bamboo Airways,12,13,2023
Melbourne,Qatar Airways,62,62,2023
Melbourne,Singapore Airlines,124,124,2023
Melbourne,Scoot Tigerair,45,45,2023
Melbourne,Air New Zealand,185,184,2023
Melbourne,Thai Airways International,62,62,2023
Melbourne,United Airlines,42,42,2023
Melbourne,SriLankan Airlines,31,31,2023
Melbourne,VietJet,13,13,2023
Melbourne,Vietnam Airlines,40,40,2023
Norfolk Island,Air Chathams,4,4,2023
Gold Coast,AirAsia X,13,14,2023
Gold Coast,Virgin Australia,31,31,2023
Gold Coast,Jetstar,115,115,2023
Gold Coast,Scoot Tigerair,7,8,2023
Gold Coast,Air New Zealand,53,53,2023
Perth,Cathay Pacific Airways,13,13,2023
Perth,AirAsia X,31,31,2023
Perth,Emirates,31,31,2023
Perth,Batik Air Indonesia,31,31,2023
Perth,Jetstar,93,93,2023
Perth,Malaysia Airlines,53,53,2023
Perth,Air Mauritius,9,9,2023
Perth,Malindo Air,88,88,2023
Perth,Philippine Airlines,14,14,2023
Perth,Qantas Airways,75,76,2023
Perth,Citilink Indonesia,14,14,2023
Perth,Qatar Airways,31,31,2023
Perth,Indonesia AirAsia,110,111,2023
Perth,Singapore Airlines,93,93,2023
Perth,Scoot Tigerair,52,52,2023
Perth,Air New Zealand,31,31,2023
Sydney,Cebu Pacific Air,18,18,2023
Sydney,American Airlines,31,31,2023
Sydney,Air Canada,31,31,2023
Sydney,Air India,31,31,2023
Sydney,British Airways,31,31,2023
Sydney,Air China,18,18,2023
Sydney,China Airlines,22,22,2023
Sydney,Cathay Pacific Airways,80,80,2023
Sydney,China Southern Airlines,76,76,2023
Sydney,AirAsia X,79,79,2023
Sydney,Virgin Australia,101,101,2023
Sydney,Delta Air Lines,31,31,2023
Sydney,Emirates,124,124,2023
Sydney,Etihad Airways,31,31,2023
Sydney,Fiji Airways,82,82,2023
Sydney,Garuda Indonesia,35,35,2023
Sydney,Tianjin Airlines,9,9,2023
Sydney,Hawaiian Airlines,22,22,2023
Sydney,Hainan Airlines,9,9,2023
Sydney,Batik Air Indonesia,31,31,2023
Sydney,Beijing Capital Airlines,9,9,2023
Sydney,Japan Airlines,31,31,2023
Sydney,Jetstar,226,227,2023
Sydney,Korean Air,31,31,2023
Sydney,LATAM Airlines,31,31,2023
Sydney,Xiamen Airlines,30,30,2023
Sydney,Malaysia Airlines,62,62,2023
Sydney,China Eastern Airlines,62,62,2023
Sydney,Air Vanuatu,23,23,2023
Sydney,All Nippon Airways,62,62,2023
Sydney,Malindo Air,31,31,2023
Sydney,Asiana Airlines,31,31,2023
Sydney,Philippine Airlines,29,29,2023
Sydney,Air Niugini,5,5,2023
Sydney,Qantas Airways,855,815,2023
Sydney,Bamboo Airways,9,9,2023
Sydney,Qatar Airways,31,31,2023
Sydney,Air Caledonie,17,17,2023
Sydney,Singapore Airlines,124,124,2023
Sydney,Scoot Tigerair,45,45,2023
Sydney,Air New Zealand,217,217,2023
Sydney,Thai Airways International,31,31,2023
Sydney,T'way Air,13,12,2023
Sydney,United Airlines,62,61,2023
Sydney,SriLankan Airlines,13,13,2023
Sydney,VietJet,13,14,2023
Sydney,Vietnam Airlines,40,40,2023
Sydney,Thai AirAsia X,13,13,2023
Adelaide,Virgin Australia,13,14,2023
Adelaide,Fiji Airways,9,9,2023
Adelaide,Jetstar,33,33,2023
Adelaide,Malaysia Airlines,22,22,2023
Adelaide,Malindo Air,11,11,2023
Adelaide,Qatar Airways,93,93,2023
Adelaide,Singapore Airlines,31,31,2023
Adelaide,Air New Zealand,17,17,2023
Brisbane,Air Canada,31,31,2023
Brisbane,Eva Air,13,13,2023
Brisbane,China Airlines,44,44,2023
Brisbane,Cathay Pacific Airways,18,18,2023
Brisbane,Virgin Australia,126,126,2023
Brisbane,Emirates,62,62,2023
Brisbane,Fiji Airways,31,31,2023
Brisbane,Solomon Airlines,18,17,2023
Brisbane,Jetstar,48,48,2023
Brisbane,Korean Air,22,22,2023
Brisbane,Air Vanuatu,12,13,2023
Brisbane,Malindo Air,18,17,2023
Brisbane,Nauru Airlines,12,13,2023
Brisbane,Philippine Airlines,21,22,2023
Brisbane,Air Niugini,37,36,2023
Brisbane,Qantas Airways,207,224,2023
Brisbane,Qatar Airways,31,31,2023
Brisbane,Air Caledonie,13,13,2023
Brisbane,Singapore Airlines,93,93,2023
Brisbane,Air New Zealand,155,154,2023
Brisbane,United Airlines,13,13,2023
Brisbane,VietJet,8,8,2023
Canberra,Fiji Airways,9,9,2023
Cairns,Virgin Australia,29,30,2023
Cairns,Jetstar,74,74,2023
Cairns,Air Niugini,35,36,2023
Cairns,Qantas Airways,13,,2023
Cairns,Singapore Airlines,21,21,2023
